,branch,opted_in,total_download_started,total_opted_out,total_move_download,total_cancel_click,cs_provider
67738,control,0,7,0,0,0,1
67739,control,0,0,0,0,0,1
67740,control,0,4,0,0,0,1
67742,notification-interval-longer,0,0,0,0,0,1
67743,notification-interval-short,0,0,0,0,0,1
67744,notification-interval-longer,0,0,0,0,0,1
67745,notification-interval-short,0,0,0,0,0,2
67746,control,0,0,0,0,0,2
67747,control,0,0,0,0,0,1
67748,control,0,56,0,0,0,1
67749,notification-interval-short,0,0,0,0,0,1
67750,notification-interval-short,0,0,0,0,0,1
67751,control,0,0,0,0,0,1
67752,notification-interval-short,0,0,0,0,0,1
67753,notification-interval-short,0,4,0,0,0,1
67754,notification-interval-longer,0,0,0,0,0,1
67755,notification-interval-short,0,2,0,0,0,1
67756,notification-interval-short,0,0,0,0,0,1
67757,notification-interval-longer,0,13,0,0,0,2
67758,notification-interval-longer,0,0,0,0,0,1
67759,notification-interval-short,0,0,0,0,0,1
67760,control,0,0,0,0,0,1
67761,notification-interval-short,0,0,0,0,0,2
67762,notification-interval-short,0,0,0,0,0,1
67763,control,0,0,0,0,0,1
67764,notification-interval-longer,0,4,0,0,0,2
67765,notification-interval-short,0,0,0,0,0,2
67766,notification-interval-longer,0,0,0,0,0,1
67767,notification-interval-short,0,28,0,0,0,1
67768,notification-interval-longer,0,1,0,0,1,1
67769,notification-interval-short,0,0,0,0,0,2
67770,notification-interval-longer,0,0,0,0,0,1
67771,control,0,0,0,0,0,1
67772,notification-interval-short,0,8,0,0,0,1
67773,notification-interval-short,0,6,0,0,0,1
67774,control,0,0,0,0,0,1
67775,notification-interval-longer,0,3,0,0,0,1
67776,notification-interval-short,0,0,0,0,0,2
67777,control,0,0,0,0,0,1
67778,notification-interval-short,0,0,0,0,0,1
67779,notification-interval-short,0,0,0,0,0,1
67780,notification-interval-short,0,0,0,0,0,2
67781,notification-interval-short,0,0,0,0,0,2
67782,notification-interval-short,0,0,0,0,0,1
67783,notification-interval-short,0,13,0,0,0,1
67784,control,0,2,0,0,0,1
67785,control,0,0,0,0,0,1
67786,notification-interval-short,0,0,0,0,0,1
67787,notification-interval-short,0,0,0,0,0,2
67788,notification-interval-longer,0,0,0,0,0,1
67789,notification-interval-short,0,0,0,0,0,1
67790,notification-interval-longer,0,0,0,0,0,1
67791,notification-interval-short,0,0,0,0,0,1
67792,notification-interval-longer,0,3,0,0,0,1
67793,notification-interval-longer,0,23,0,0,0,1
67794,notification-interval-short,0,0,0,0,0,1
67795,notification-interval-short,0,0,0,0,0,1
67797,notification-interval-longer,0,1,0,0,0,2
67798,notification-interval-short,0,0,0,0,0,1
67799,notification-interval-short,0,9,0,0,0,1
67800,control,0,10,0,0,0,1
67802,notification-interval-longer,0,3,0,0,0,1
67803,notification-interval-longer,0,0,0,0,0,1
67804,notification-interval-longer,0,0,0,0,0,1
67805,notification-interval-short,0,0,0,0,0,1
67806,notification-interval-longer,0,0,0,0,0,1
67807,notification-interval-short,0,0,0,0,0,1
67808,notification-interval-short,0,0,0,0,0,1
67809,control,0,0,0,0,0,1
67810,notification-interval-longer,0,0,0,0,0,1
67811,notification-interval-longer,0,2,0,0,0,2
67812,notification-interval-longer,0,0,0,0,0,2
67813,notification-interval-longer,0,1,0,0,0,1
67814,notification-interval-short,0,0,0,0,0,1
67815,notification-interval-short,0,1,0,0,0,1
67816,notification-interval-longer,0,21,0,0,0,1
67817,notification-interval-short,0,0,0,0,0,2
67818,notification-interval-longer,0,0,0,0,0,1
67819,notification-interval-longer,0,0,0,0,0,1
67820,notification-interval-longer,0,1,0,0,0,1
67821,notification-interval-longer,0,7,0,0,0,1
67822,notification-interval-longer,0,0,0,0,0,1
67823,notification-interval-short,0,0,0,0,0,1
67824,notification-interval-longer,0,29,0,0,0,1
67825,notification-interval-longer,0,0,0,0,0,1
67826,notification-interval-longer,0,4,0,0,0,1
67827,control,0,0,0,0,0,1
67828,notification-interval-short,0,0,0,0,0,1
67829,control,0,4,0,0,0,1
67830,notification-interval-longer,0,3,0,0,0,1
67831,notification-interval-longer,0,0,0,0,0,1
67832,notification-interval-longer,0,0,0,0,0,1
67833,notification-interval-longer,0,0,0,0,0,1
67834,notification-interval-short,0,0,0,0,0,2
67835,notification-interval-longer,0,3,0,0,0,1
67836,notification-interval-short,0,0,0,0,0,1
67837,notification-interval-longer,0,0,0,0,0,1
67838,control,0,3,0,0,0,1
67839,notification-interval-longer,0,0,0,0,0,1
67840,notification-interval-longer,0,0,0,0,0,1
67841,notification-interval-longer,0,6,0,0,0,1
67842,notification-interval-longer,0,0,0,0,0,1
67843,notification-interval-longer,0,0,0,0,0,1
67844,control,0,0,0,0,0,1
67845,notification-interval-longer,0,3,0,0,0,1
67846,notification-interval-longer,0,0,0,0,0,1
67847,notification-interval-short,0,10,0,0,1,1
67848,notification-interval-longer,0,0,0,0,0,1
67849,control,0,2,0,0,0,1
67850,notification-interval-short,0,0,0,0,0,2
67851,notification-interval-longer,0,6,0,0,0,1
67852,notification-interval-short,0,1,0,0,0,1
67853,control,0,5,0,0,0,1
67854,notification-interval-longer,0,0,0,0,0,1
67855,notification-interval-short,0,1,0,0,1,1
67856,notification-interval-longer,0,1,0,0,0,2
67857,notification-interval-longer,0,25,0,0,1,1
67858,notification-interval-short,0,0,0,0,0,1
67859,notification-interval-longer,0,7,0,0,1,1
67860,notification-interval-longer,0,0,0,0,0,1
67861,notification-interval-longer,0,0,0,0,0,1
67862,notification-interval-short,0,0,0,0,0,1
67863,notification-interval-short,0,0,0,0,0,1
67864,control,0,6,0,0,0,1
67865,notification-interval-longer,0,3,0,0,0,1
67866,notification-interval-longer,0,1,0,0,0,1
67867,notification-interval-short,0,0,0,0,0,1
67868,control,0,0,0,0,0,1
67869,notification-interval-short,0,0,0,0,0,1
67870,notification-interval-longer,0,24,0,0,0,1
67871,notification-interval-short,0,4,0,0,0,2
67872,notification-interval-short,0,2,0,0,0,1
67873,notification-interval-short,0,0,0,0,0,1
67874,control,0,1,0,0,0,1
67875,notification-interval-longer,0,5,0,0,0,1
67876,notification-interval-longer,0,0,0,0,0,1
67877,notification-interval-short,0,0,0,0,0,1
67878,notification-interval-short,0,1,0,0,0,1
67879,control,0,23,0,0,0,1
67880,notification-interval-longer,0,0,0,0,0,1
67881,notification-interval-longer,0,0,0,0,0,1
67882,control,0,0,0,0,0,1
67883,notification-interval-short,0,47,0,0,0,2
67884,notification-interval-longer,0,0,0,0,0,1
67885,control,0,0,0,0,0,2
67886,control,0,1,0,0,0,1
67887,notification-interval-longer,0,0,0,0,0,1
67888,control,0,1,0,0,0,1
67889,notification-interval-longer,0,8,0,0,0,1
67890,notification-interval-short,0,0,0,0,0,2
67891,notification-interval-short,0,0,0,0,0,1
67892,notification-interval-longer,0,0,0,0,0,1
67893,notification-interval-short,0,1,0,0,0,1
67894,notification-interval-short,0,16,0,0,0,1
67895,notification-interval-short,0,10,0,0,0,1
67896,notification-interval-longer,0,0,0,0,0,2
67897,notification-interval-short,0,0,0,0,0,1
67898,notification-interval-short,0,0,0,0,0,1
67899,notification-interval-longer,0,0,0,0,0,1
67900,notification-interval-short,0,0,0,0,0,2
67901,control,0,2,0,0,0,2
67902,notification-interval-longer,0,2,0,0,0,1
67903,notification-interval-longer,0,0,0,0,0,2
67904,notification-interval-longer,0,2,0,0,0,1
67905,control,0,17,0,0,0,1
67906,notification-interval-short,0,0,0,0,0,1
67907,control,0,4,0,0,0,1
67908,notification-interval-short,0,0,0,0,0,2
67909,notification-interval-short,0,0,0,0,0,2
67910,notification-interval-short,0,0,0,0,0,2
67911,notification-interval-longer,0,0,0,0,0,1
67912,control,0,0,0,0,0,1
67913,control,0,0,0,0,0,1
67914,notification-interval-longer,0,0,0,0,0,1
67915,control,0,0,0,0,0,1
67916,notification-interval-longer,0,0,0,0,0,2
67917,notification-interval-longer,0,0,0,0,0,1
67918,notification-interval-longer,0,0,0,0,0,1
67919,notification-interval-short,0,2,0,0,0,1
67920,notification-interval-short,0,1,0,0,0,1
67921,control,0,0,0,0,0,1
67922,control,0,25,0,0,0,1
67923,notification-interval-longer,0,0,0,0,0,1
67924,control,0,2,0,0,0,1
67925,notification-interval-short,0,1,0,0,0,1
67926,notification-interval-longer,0,6,0,0,0,1
67927,control,0,17,0,0,0,1
67928,notification-interval-short,0,4,0,0,0,1
67929,notification-interval-longer,0,1,0,0,0,1
67930,notification-interval-short,0,3,0,0,0,1
67931,notification-interval-longer,0,0,0,0,0,1
67932,notification-interval-short,0,4,0,0,1,1
67933,notification-interval-short,0,0,0,0,0,1
67934,notification-interval-short,0,39,0,0,1,1
67935,notification-interval-longer,0,0,0,0,0,1
67936,notification-interval-short,0,0,0,0,0,1
67937,control,0,4,0,0,0,1
67938,notification-interval-short,0,0,0,0,0,2
67939,notification-interval-longer,0,0,0,0,0,1
67940,notification-interval-longer,0,0,0,0,0,2
67941,notification-interval-short,0,4,0,0,0,1
67943,control,0,1,0,0,0,1
67944,notification-interval-longer,0,12,0,0,1,1
67945,control,0,0,0,0,0,1
67946,notification-interval-short,0,0,0,0,0,1
67947,control,0,1,0,0,0,1
67948,notification-interval-longer,0,0,0,0,0,1
67949,notification-interval-longer,0,2,0,0,1,1
67950,notification-interval-short,0,0,0,0,0,1
67951,control,0,0,0,0,0,2
67952,notification-interval-short,0,4,0,0,0,2
67953,notification-interval-longer,0,0,0,0,0,1
67954,notification-interval-short,0,0,0,0,0,2
67955,notification-interval-longer,0,0,0,0,0,1
67956,notification-interval-short,0,2,0,0,0,1
67957,notification-interval-longer,0,42,0,0,0,1
67958,notification-interval-short,0,0,0,0,0,1
67959,notification-interval-longer,0,2,0,0,0,1
67960,notification-interval-short,0,0,0,0,0,1
67961,control,0,0,0,0,0,1
67962,notification-interval-short,0,1,0,0,0,1
67963,notification-interval-longer,0,0,0,0,0,1
67964,notification-interval-longer,0,1,0,0,0,1
67965,control,0,0,0,0,0,1
67966,control,0,0,0,0,0,1
67967,notification-interval-short,0,2,0,0,0,1
67968,control,0,11,0,0,0,1
67969,notification-interval-longer,0,0,0,0,0,1
67970,notification-interval-short,0,0,0,0,0,1
67971,notification-interval-longer,0,0,0,0,0,1
67972,notification-interval-longer,0,0,0,0,0,1
67973,notification-interval-longer,0,0,0,0,0,1
67974,notification-interval-longer,0,0,0,0,0,1
67975,control,0,1,0,0,0,1
67976,notification-interval-short,0,2,0,0,0,1
67977,notification-interval-longer,0,0,0,0,0,1
67978,control,0,0,0,0,0,1
67979,notification-interval-short,0,0,0,0,0,1
67980,notification-interval-short,0,0,0,0,0,1
67981,notification-interval-short,0,0,0,0,0,1
67982,notification-interval-short,0,0,0,0,0,1
67983,notification-interval-longer,0,6,0,0,0,1
67984,control,0,1,0,0,0,2
67986,control,0,3,0,0,0,1
67987,notification-interval-longer,0,44,0,0,0,2
67988,notification-interval-longer,0,0,0,0,0,1
67989,notification-interval-short,0,0,0,0,0,1
67990,control,0,0,0,0,0,1
67991,notification-interval-short,0,3,0,0,0,2
67992,control,0,0,0,0,0,1
67993,notification-interval-short,0,0,0,0,0,1
67994,control,0,0,0,0,0,1
67995,control,0,5,0,0,0,1
67996,notification-interval-short,0,0,0,0,0,2
67997,notification-interval-longer,0,7,0,0,0,1
67998,notification-interval-longer,0,0,0,0,0,1
67999,notification-interval-short,0,0,0,0,0,2
68000,notification-interval-short,0,0,0,0,0,1
68001,notification-interval-longer,0,0,0,0,0,1
68002,notification-interval-short,0,2,0,0,0,1
68003,notification-interval-short,0,10,0,0,0,2
68004,control,0,0,0,0,0,1
68005,control,0,0,0,0,0,1
68006,control,0,0,0,0,0,1
68007,notification-interval-short,0,2,0,0,0,1
68008,notification-interval-short,0,0,0,0,0,1
68009,notification-interval-longer,0,0,0,0,0,1
68010,control,0,1,0,0,0,1
68011,notification-interval-longer,0,5,0,0,1,1
68012,notification-interval-longer,0,6,0,0,1,2
68013,control,0,2,0,0,0,1
68014,notification-interval-short,0,0,0,0,0,1
68015,notification-interval-short,1,18,1,0,0,1
68016,notification-interval-longer,0,1,0,0,0,1
68017,notification-interval-short,0,0,0,0,0,1
68018,notification-interval-longer,0,0,0,0,0,1
68019,notification-interval-longer,0,0,0,0,0,1
68020,control,0,3,0,0,0,1
68021,notification-interval-longer,0,4,0,0,1,1
68022,notification-interval-longer,0,1,0,0,0,1
68023,control,0,1,0,0,0,1
68024,notification-interval-short,0,2,0,0,0,1
68025,notification-interval-short,0,0,0,0,0,1
68026,control,0,0,0,0,0,1
68027,notification-interval-short,0,0,0,0,0,1
68028,control,0,0,0,0,0,1
68029,notification-interval-short,0,0,0,0,0,1
68030,notification-interval-short,0,0,0,0,0,2
68031,notification-interval-short,0,0,0,0,0,1
68032,notification-interval-longer,0,0,0,0,0,1
68033,notification-interval-short,0,60,0,0,1,1
68034,notification-interval-short,0,0,0,0,0,1
68035,notification-interval-short,0,1,0,0,0,1
68036,notification-interval-short,0,0,0,0,0,1
68037,control,0,0,0,0,0,1
68038,notification-interval-short,0,0,0,0,0,1
68039,control,0,0,0,0,0,1
68040,control,0,0,0,0,0,2
68041,notification-interval-longer,0,8,0,0,1,1
68042,notification-interval-longer,0,0,0,0,0,1
68043,notification-interval-longer,0,0,0,0,0,1
68044,notification-interval-longer,0,1,0,0,0,1
68045,notification-interval-longer,0,0,0,0,0,1
68046,notification-interval-short,0,0,0,0,0,2
68047,notification-interval-short,0,0,0,0,0,1
68048,notification-interval-short,0,0,0,0,0,1
68049,control,0,0,0,0,0,1
68050,notification-interval-longer,0,0,0,0,0,1
68051,notification-interval-short,0,1,0,0,0,1
68052,control,0,0,0,0,0,1
68053,notification-interval-longer,0,0,0,0,0,1
68054,notification-interval-short,0,6,0,0,0,1
68055,notification-interval-short,0,0,0,0,0,1
68056,control,0,0,0,0,0,1
68057,control,0,12,0,0,0,2
68058,notification-interval-short,0,4,0,0,0,1
68059,notification-interval-longer,0,0,0,0,0,1
68060,notification-interval-longer,0,0,0,0,0,2
68062,control,0,11,0,0,0,1
68063,control,0,3,0,0,0,1
68064,notification-interval-short,0,3,0,0,0,1
68065,notification-interval-short,0,2,0,0,1,1
68066,control,0,0,0,0,0,1
68067,notification-interval-short,0,0,0,0,0,1
68068,notification-interval-longer,0,4,0,0,0,1
68069,notification-interval-short,0,0,0,0,0,1
68070,notification-interval-longer,0,0,0,0,0,1
68071,control,0,0,0,0,0,1
68072,notification-interval-longer,0,3,0,0,0,1
68073,notification-interval-short,0,2,0,0,0,1
68074,notification-interval-short,0,0,0,0,0,2
68075,notification-interval-longer,0,2,0,0,0,1
68076,notification-interval-longer,0,1,0,0,0,1
68077,notification-interval-short,0,0,0,0,0,1
68078,notification-interval-short,0,0,0,0,0,1
68079,notification-interval-longer,0,0,0,0,0,2
68080,control,0,0,0,0,0,2
68081,notification-interval-longer,0,0,0,0,0,1
68082,control,0,4,0,0,0,1
68083,notification-interval-longer,0,1,0,0,0,1
68084,notification-interval-longer,0,1,0,0,0,1
68085,control,0,0,0,0,0,1
68086,notification-interval-longer,0,0,0,0,0,1
68087,notification-interval-short,0,0,0,0,0,1
68088,notification-interval-longer,0,0,0,0,0,1
68089,notification-interval-longer,0,6,0,0,1,1
68090,control,0,2,0,0,0,2
68091,notification-interval-longer,0,3,0,0,0,1
68092,control,0,0,0,0,0,2
68093,notification-interval-longer,0,2,0,0,1,1
68094,notification-interval-longer,0,4,0,0,0,1
68095,control,0,1,0,0,0,1
68096,notification-interval-longer,0,2,0,0,1,1
68097,notification-interval-longer,0,0,0,0,0,1
68098,control,0,0,0,0,0,1
68099,notification-interval-longer,0,0,0,0,0,2
68100,notification-interval-short,0,6,0,0,0,2
68101,control,0,0,0,0,0,1
68102,control,0,0,0,0,0,1
68103,notification-interval-longer,0,2,0,0,0,1
68104,notification-interval-short,0,0,0,0,0,2
68105,notification-interval-short,0,6,0,0,3,1
68106,notification-interval-longer,0,4,0,0,2,1
68107,control,0,0,0,0,0,1
68108,notification-interval-longer,0,0,0,0,0,1
68109,notification-interval-longer,0,0,0,0,0,1
68110,notification-interval-longer,0,7,0,0,0,1
68111,control,0,3,0,0,0,1
68112,notification-interval-short,0,0,0,0,0,1
68113,notification-interval-short,0,0,0,0,0,1
68114,control,0,1,0,0,0,1
68115,notification-interval-short,0,14,0,0,0,1
68116,notification-interval-short,0,4,0,0,0,1
68117,control,0,0,0,0,0,1
68118,control,0,0,0,0,0,1
68119,notification-interval-short,0,5,0,0,0,1
68120,notification-interval-longer,0,0,0,0,0,2
68121,notification-interval-longer,0,36,0,0,0,1
68122,notification-interval-longer,0,3,0,0,0,1
68123,notification-interval-short,0,5,0,0,0,1
68124,control,0,29,0,0,0,1
68125,notification-interval-short,0,0,0,0,0,2
68126,control,0,1,0,0,0,1
68127,notification-interval-longer,0,0,0,0,0,1
68128,notification-interval-short,0,0,0,0,0,1
68129,control,0,0,0,0,0,1
68130,notification-interval-longer,0,1,0,0,0,1
68131,control,0,0,0,0,0,1
68132,notification-interval-longer,0,0,0,0,0,1
68133,notification-interval-longer,0,1,0,0,0,2
68134,notification-interval-short,0,0,0,0,0,1
68135,notification-interval-longer,0,0,0,0,0,1
68136,notification-interval-longer,0,2,0,0,0,1
68137,notification-interval-short,0,1,0,0,0,1
68138,control,0,0,0,0,0,1
68139,notification-interval-longer,0,0,0,0,0,2
68140,notification-interval-longer,0,0,0,0,0,1
68141,notification-interval-short,0,6,0,0,1,1
68142,notification-interval-longer,0,0,0,0,0,1
68143,notification-interval-short,0,0,0,0,0,1
68144,notification-interval-longer,0,0,0,0,0,1
68145,notification-interval-short,0,0,0,0,0,2
68146,control,0,0,0,0,0,2
68147,notification-interval-short,0,0,0,0,0,1
68148,control,0,0,0,0,0,1
68149,notification-interval-short,0,0,0,0,0,1
68150,control,0,2,0,0,0,1
68151,control,0,0,0,0,0,1
68152,notification-interval-longer,0,0,0,0,0,1
68153,notification-interval-longer,0,0,0,0,0,1
68154,notification-interval-short,0,0,0,0,0,2
68155,notification-interval-short,0,0,0,0,0,1
68156,control,0,0,0,0,0,1
68157,notification-interval-longer,0,36,0,0,0,1
68158,notification-interval-short,0,0,0,0,0,1
68159,control,0,2,0,0,0,1
68160,notification-interval-longer,0,0,0,0,0,1
68161,notification-interval-short,0,1,0,0,0,1
68162,notification-interval-longer,0,0,0,0,0,1
68163,notification-interval-longer,0,0,0,0,0,1
68164,notification-interval-short,0,0,0,0,0,1
68165,notification-interval-longer,0,0,0,0,0,1
68166,notification-interval-short,0,16,0,0,1,1
68167,notification-interval-longer,0,0,0,0,0,1
68168,notification-interval-short,0,1,0,0,0,1
68169,control,0,0,0,0,0,1
68170,notification-interval-short,0,0,0,0,0,1
68171,notification-interval-short,0,0,0,0,0,1
68172,notification-interval-short,0,1,0,0,0,1
68173,notification-interval-longer,0,0,0,0,0,2
68174,notification-interval-short,0,0,0,0,0,1
68175,control,0,9,0,0,0,1
68176,notification-interval-longer,0,0,0,0,0,1
68177,notification-interval-longer,0,13,0,0,0,1
68178,notification-interval-longer,0,39,0,0,0,1
68179,notification-interval-short,0,0,0,0,0,1
68180,control,0,1,0,0,0,1
68181,notification-interval-longer,0,0,0,0,0,1
68182,notification-interval-longer,0,0,0,0,0,1
68183,notification-interval-short,0,0,0,0,0,1
68184,notification-interval-longer,0,0,0,0,0,2
68185,control,0,0,0,0,0,1
68186,notification-interval-short,0,0,0,0,0,1
68187,notification-interval-longer,0,0,0,0,0,1
68188,notification-interval-short,0,2,0,0,0,1
